merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1800r_600000_10000_3000_s1048575.txt , 1608 , 1740 , 1441 , 1560 , 649880 , 249
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1100r_600000_10000_3000_s1911.txt , 1019 , 1031 , 236 , 246 , 367023 , 20
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1500r_600000_10000_3000_s4192.txt , 1368 , 1413 , 936 , 970 , 522851 , 74
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1500r_600000_10000_3000_s16384.txt , 1368 , 1426 , 1060 , 1105 , 551388 , 95
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1500r_600000_10000_3000_s1911.txt , 1368 , 1409 , 1135 , 1159 , 514182 , 76
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1900r_600000_10000_3000_s1911.txt , 1704 , 1875 , 1545 , 1695 , 701561 , 319
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1400r_600000_10000_3000_s800.txt , 1296 , 1320 , 1153 , 1166 , 513726 , 32
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec2000r_600000_10000_3000_s521.txt , 1800 , 1953 , 1562 , 1678 , 798229 , 255
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1200r_600000_10000_3000_s262144.txt , 1125 , 1148 , 497 , 515 , 504998 , 35
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1200r_600000_10000_3000_s4192.txt , 1119 , 1135 , 315 , 315 , 385296 , 7
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1300r_600000_10000_3000_s1.txt , 1200 , 1222 , 1020 , 1032 , 488181 , 30
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1600r_600000_10000_3000_s521.txt , 1466 , 1502 , 934 , 953 , 607759 , 42
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1800r_600000_10000_3000_s768.txt , 1632 , 1755 , 1357 , 1471 , 699527 , 217
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1200r_600000_10000_3000_s800.txt , 1126 , 1151 , 381 , 395 , 444458 , 37
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1700r_600000_10000_3000_s1911.txt , 1512 , 1635 , 1223 , 1327 , 605260 , 224
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s16384.txt , 950 , 950 , 14 , 14 , 383223 , 0
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1200r_600000_10000_3000_s1920.txt , 1139 , 1142 , 103 , 103 , 412896 , 0
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1200r_600000_10000_3000_s50.txt , 1095 , 1112 , 792 , 809 , 464353 , 34
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s167.txt , 946 , 948 , 253 , 253 , 407177 , 1
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1700r_600000_10000_3000_s7.txt , 1536 , 1630 , 1244 , 1329 , 659452 , 175
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1800r_600000_10000_3000_s555.txt , 1656 , 1751 , 1509 , 1574 , 690184 , 174
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1100r_600000_10000_3000_s9199.txt , 1054 , 1058 , 258 , 258 , 406452 , 0
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s333.txt , 943 , 953 , 743 , 753 , 380215 , 20
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s1.txt , 970 , 974 , 464 , 464 , 389538 , 4
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1300r_600000_10000_3000_s1911.txt , 1218 , 1242 , 495 , 509 , 448931 , 29
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1600r_600000_10000_3000_s81.txt , 1512 , 1566 , 1360 , 1395 , 621841 , 88
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1800r_600000_10000_3000_s68.txt , 1584 , 1727 , 1517 , 1640 , 713049 , 255
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1200r_600000_10000_3000_s251.txt , 1122 , 1132 , 527 , 527 , 405905 , 0
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1200r_600000_10000_3000_s699.txt , 1140 , 1154 , 401 , 415 , 444155 , 24
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec2000r_600000_10000_3000_s9999.txt , 1776 , 1942 , 1443 , 1584 , 739382 , 298
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1700r_600000_10000_3000_s678.txt , 1512 , 1651 , 1336 , 1455 , 649097 , 248
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1900r_600000_10000_3000_s7.txt , 1704 , 1832 , 1444 , 1548 , 767521 , 233
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1400r_600000_10000_3000_s777.txt , 1296 , 1316 , 962 , 978 , 554839 , 34
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s521.txt , 964 , 964 , 117 , 117 , 360349 , 0
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec2000r_600000_10000_3000_s81.txt , 1800 , 1985 , 1727 , 1879 , 792598 , 333
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1100r_600000_10000_3000_s1048575.txt , 1021 , 1041 , 572 , 572 , 393221 , 2
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec2000r_600000_10000_3000_s104857.txt , 1272 , 1390 , 1245 , 1338 , 488293 , 208
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1800r_600000_10000_3000_s167.txt , 1608 , 1754 , 1565 , 1677 , 711444 , 260
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1500r_600000_10000_3000_s555.txt , 1416 , 1445 , 1081 , 1106 , 555893 , 54
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1400r_600000_10000_3000_s678.txt , 1272 , 1314 , 1091 , 1121 , 507621 , 74
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1300r_600000_10000_3000_s1990.txt , 1190 , 1195 , 673 , 676 , 459591 , 24
